x,y,fid,id,tsevent_id,year,month,day,date_strin,arr_day,arr_hour,arr_min,trav_hours,trav_mins,period,first_moti,latitude,longitude,location,location_n,area,country,region_cod,runup_ht,runup_ht_r,runup_hori,type_measu,type_mea_1,damage_mil,damage_amo,damage_des,deaths,deaths_amo,deaths_des,injuries,injuries_a,injuries_d,houses_des,houses_amo,houses_d_1,houses_dam,houses_d_2,houses_d_3,comments,doubtful,dist_from,event_regi,event_re_1,pred_trav,pred_trav1,url,tsevent_ur,hour,minute,second,region,cause_code,cause,event_vali,event_va_1,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_ml,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event,ts_mt_abe,ts_mt_ii,ts_intensi,missing,missing_am,missing_de,warning_st,num_runup,id_runup,has_ref,id_ref,slides_url,num_slides,map_slide,map_eq_id,damage_m_1,damage_a_1,damage_tot,houses_d_4,houses_a_1,houses_tot,deaths_tot,deaths_a_1,deaths_t_1,injuries_t,injuries_1,injuries_2,missing_to,missing_1,missing_2,map_vol_id,houses_d_5,houses_d_6,houses_d_7,num_deposi
-122.52,37.97,10217,4551,1954,1964,3,28,1964/03/28,0,0,0,0,0,0,,37.97,-122.52,POINT(-122.52 37.97),"SAN RAFAEL, CA",CA,USA,88,1.5,2,0,1,Eyewitness measurement,0.078,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>Damage centered on the marina on the Marin County Bay shores. In Loch Lomond Marina at San Raphael about 2:30 A.M. the largest wave of about five foot height broke the
end off of the dock with about",,3100,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4551","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-120.755,35.17666,10218,16171,3647,2009,1,3,2009/01/03,4,11,32,15,48,0,R,35.17666,-120.755,POINT(-120.755 35.17666),"PORT SAN LUIS, CA",CA,USA,88,0.08,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"<B><U><a href=""http://www.ngdc.noaa.gov/hazard/img/PapuaJan2009/PortSanLuis.jpg"" target=""_blank"">Plot</a></U></B> of the tide gauge data.
<P>7.6 cm amplitude, Jan 4, 2009, 11:32 UTC arrival time, first motion rise. (reference #5605)",,11518,83,Indonesia (Pacific Ocean) and Malaysia,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=16171","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3647",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.02,36.97,10219,4354,1954,1964,3,28,1964/03/28,28,9,24,5,48,0,,36.97,-122.02,POINT(-122.02 36.97),"SANTA CRUZ, CA",CA,USA,88,1.5,2,0,5,"Runup height, post-tsunami survey measurement",0.1,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>Frank Monnich, the owner of the 38-foot Big Boy II, and Jim Adams, a passenger, set out for open water after being warned of the tsunami. On the way out he hit something and
about half a mile from s",,3219,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4354","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-123.971,46.212,10220,4518,1954,1964,3,28,1964/03/28,28,7,55,4,19,0,,46.212,-123.971,POINT(-123.971 46.212),"POINT ADAMS, OR",OR,USA,88,0.84,1,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>The Coast Guard reported a first arrival at 23:55 and a maximum height of 5.5 feet with the second wave.",,2245,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4518","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-158.209,21.462,8123,8688,1867,1957,3,9,1957/03/09,0,0,0,0,0,0,,21.462,-158.209,POINT(-158.209 21.462),"LAHILAHI POINT, OAHU, HI",HI,USA,80,3,3,0,5,"Runup height, post-tsunami survey measurement",0,0,,0,0,,0,0,,0,0,,0,0,,Runup height measurement is relative to mean lower low water.,,3645,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=8688","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1867",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.0,46.22,10221,2787,1762,1946,4,1,1946/04/01,0,0,0,0,0,0,,46.22,-124,POINT(-124 46.22),"CLATSOP SPIT, OR",OR,USA,88,1.8,2,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"O'Brien (1946) gives the height as 6 feet or 12 feet above MLLW at Clatsop Spit south of South Jetty near the mouth of the Columbia River.

Nearly co-located Point Adams Coast Guard Station reported ""no unusual tidal action in the area of the Columbia",,2860,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=2787","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1762",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-123.84,45.46,10222,4521,1954,1964,3,28,1964/03/28,28,7,45,4,9,0,,45.46,-123.84,POINT(-123.84 45.46),"TILLAMOOK BAY, OR",OR,USA,88,0.5,1,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>Tillanook Bay. The Coast Guard reported a maximum height of three feet and first arrival at 23:45.
<P>Max amplitude 0.5 m.",,2320,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4521","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.06,44.65,10223,2788,1762,1946,4,1,1946/04/01,1,18,0,5,31,4.5,,44.65,-124.06,POINT(-124.06 44.65),"NEWPORT, OR",OR,USA,88,1.52,2,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"""At Newport, Oregon, due to its broad expanse of water no wave was noted but there was a rapid rise in tide of 5 feet.""    (Ref #237)",,2949,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=2788","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1762",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-121.847,49.475,10224,11395,3348,2007,12,3,2007/12/03,0,0,0,0,0,0,,49.475,-121.847,POINT(-121.847 49.475),"CHEHALIS LAKE, CHILLIWACK",BC,CANADA,88,2,3,0,1,Eyewitness measurement,0,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"A survey by B.C. Environment Minister Barry Penner of the damage caused by a massive landslide near Chilliwack has found that a powerful wave washed out thousands of trees on the shoreline of Chehalis Lake. The wave, which officials estimated was several",,0,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11395","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3348",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.27,37.79,10225,3113,1817,1952,3,4,1952/03/04,0,0,0,0,0,0,,37.79,-122.27,POINT(-122.27 37.79),"ALAMEDA, CA",CA,USA,88,0.02,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,7584,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3113","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1817",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-118.272,33.719,10226,11033,3168,2007,8,15,2007/08/15,16,11,15,11,34,74,,33.719,-118.272,POINT(-118.272 33.719),"LOS ANGELES, CA",CA,USA,88,0.06,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,6849,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11033","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3168",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.612,48.367,10227,5048,2000,1968,5,16,1968/05/16,0,0,0,0,0,0,,48.367,-124.612,POINT(-124.612 48.367),"NEAH BAY, WA",WA,USA,88,0.1,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"The maximal range of oscillations in level was 9 cm (Reference #414).",,6898,85,Japan,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=5048","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2000",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-123.924,46.165,10228,4524,1954,1964,3,28,1964/03/28,0,0,0,0,0,0,,46.165,-123.924,POINT(-123.924 46.165),"WARRENTON (WARRINGTON), OR",OR,USA,88,0,0,0,1,Eyewitness measurement,0.02,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>The waves did damage to a large area long the Warrington waterfront. Residents had been alerted. Log rafts were torn loose and broken up at the Warrington mill. An estimated <B>$20,000 in damage was",,2252,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4524","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.02,36.97,10229,896,939,1865,10,4,1865/10/04,0,0,0,0,0,0,,36.97,-122.02,POINT(-122.02 36.97),"SANTA CRUZ, CA",CA,USA,88,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Alternate date for October 8, 1865 event.  (Ref #237)",?,4,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=896","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=939",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.02,36.97,10230,897,940,1865,10,8,1865/10/08,0,0,0,0,0,0,R,36.97,-122.02,POINT(-122.02 36.97),"SANTA CRUZ, CA",CA,USA,88,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"High flood tide and strong ebb tide following collapse of cliffs into bay.  (Ref #237)
<P>According to the newspapers, at the moment of the earthquake, the flood tide rose very high and was then succeeded by a very strong ebb tide (Reference #415).",,28,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=897","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=940",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-159.36,21.927,8124,5179,2016,1969,11,22,1969/11/22,0,0,0,0,0,0,,21.927,-159.36,POINT(-159.36 21.927),"NAWILIWILI, KAUAI, HI",HI,USA,80,0.1,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,4967,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=5179","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2016",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.184,41.7456,10231,11035,3168,2007,8,15,2007/08/15,16,11,52,12,11,24,,41.7456,-124.184,POINT(-124.184 41.7456),"CRESCENT CITY, CA",CA,USA,88,0.16,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,7830,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=11035","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3168",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.465,37.807,10232,1755,1446,1917,6,26,1917/06/26,26,17,2,11,12,17,,37.807,-122.465,POINT(-122.465 37.807),"SAN FRANCISCO, CA",CA,USA,88,0.04,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,7934,81,"E Coast Australia, New Zealand, South Pacific Is.",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1755","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1446",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.214,42.006,10233,4525,1954,1964,3,28,1964/03/28,0,0,0,0,0,0,,42.006,-124.214,POINT(-124.214 42.006),"WINCHUCK RIVER, OR",OR,USA,88,0.15,1,0,1,Eyewitness measurement,0.002,1,Limited (<$1 million),0,0,,0,0,,0,0,,3,1,Few (~1 to 50 houses),"<P><blockquote><i>Reference #237:</blockquote></i>
<P>Three homes were damaged and a half a foot of water was left in one home in the low lying farm areas on the Winchuck
River. A garage extension was damaged, mud left in the house, and extensive damag",,2635,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4525","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-118.5,34.008,10234,2177,1627,1930,8,31,1930/08/31,0,0,0,0,0,0,,34.008,-118.5,POINT(-118.5 34.008),"SANTA MONICA, CA",CA,USA,88,3.05,3,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"Sixteen people were rescued. One man reported, as he was about to take his evening swim, a much larger wave than usual that shook violently and did not curl but assumed a plateau shape. In a few seconds the water mass was augmented, rose to a far greater",,13,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=2177","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1627",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.465,37.807,10235,1764,1457,1918,9,7,1918/09/07,8,2,25,9,9,14,R,37.807,-122.465,POINT(-122.465 37.807),"SAN FRANCISCO, CA",CA,USA,88,0.03,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,6852,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=1764","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1457",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-125.913,49.153,10236,6909,2439,2004,12,26,2004/12/26,27,9,0,32,1,0,,49.153,-125.913,POINT(-125.913 49.153),"TOFINO, BRITISH COLUMBIA",BC,CANADA,88,0.08,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"The first train of waves arrived at 9:00 on the 27th. The second (main) train of waves arrived at 11:15. (reference #1927)",,12937,60,Indian Ocean (including west coast of Australia),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6909","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2439",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-118.97,47.95,10237,3041,1794,1949,7,27,1949/07/27,0,0,0,0,0,0,,47.95,-118.97,POINT(-118.97 47.95),"F.D. ROOSEVELT LAKE, WA",WA,USA,88,19.81,5,0,7,Seiche,0,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"A 2-3 million cubic yard landslide occurred near the mouth of Hawk Creek about 35 miles above the Grand Coulee Dam, Washington.  A 65 foot wave destroyed the beaches and shrubbery directly across the lake.  The wave was observed 20 miles away. Debris cam",,0,88,West Coast of North and Central America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=3041","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1794",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.408,43.119,10238,4511,1954,1964,3,28,1964/03/28,28,7,40,4,4,0,,43.119,-124.408,POINT(-124.408 43.119),"BANDON, OR",OR,USA,88,1.75,2,0,1,Eyewitness measurement,0,1,Limited (<$1 million),0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #237:</blockquote></i>
<P>Brandon. Negligible damage. Wave appears to have reached 10-11.5 feet. The first wave struck at 11:40 P.M. and rose four feet above normal high tide. It caused little damage except to break free a 10",,2519,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=4511","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-123.711,38.914,10239,16301,3691,2009,1,15,2009/01/15,16,2,21,8,31,0,F,38.914,-123.711,POINT(-123.711 38.914),"ARENA COVE, CA",CA,USA,88,0.04,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"4 cm amplitude, Jan 16, 2009, 02:21 UTC arrival time, first motion fall. (reference #4149)",,6373,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=16301","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3691",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-122.468,37.503,10240,2667,1762,1946,4,1,1946/04/01,0,0,0,0,0,0,,37.503,-122.468,POINT(-122.468 37.503),"EL GRANADA, CA",CA,USA,88,0,0,0,1,Eyewitness measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"10m boat washed on highway.  (Ref #237)",,3548,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=2667","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1762",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-156.477,20.895,8125,10497,2425,1966,12,31,1966/12/31,0,0,0,0,0,0,,20.895,-156.477,POINT(-156.477 20.895),"KAHULUI, MAUI, HI",HI,USA,80,0,0,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"<P><blockquote><i>Reference #45:</blockquote></i>
<P>This tsunami was questionably recorded at Kahului, Hawaii.",?,5452,82,"New Caledonia, New Guinea, Solomon Is., Vanuatu",0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=10497","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2425",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.497,42.737,10241,16302,3691,2009,1,15,2009/01/15,0,0,0,0,0,0,,42.737,-124.497,POINT(-124.497 42.737),"PORT ORFORD, OR",OR,USA,88,0.03,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,"3 cm amplitude. (reference #4149)",,6072,86,Kamchatka and Kuril Islands,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=16302","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=3691",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-126.0,49.25,10242,9771,1954,1964,3,28,1964/03/28,0,0,0,0,0,0,,49.25,-126,POINT(-126 49.25),"HOT SPRINGS COVE, BRITISH COLUMBIA",BC,CANADA,88,0,0,0,1,Eyewitness measurement,0.1,1,Limited (<$1 million),0,0,,0,0,,16,1,Few (~1 to 50 houses),0,0,,"<P><blockquote><i>Reference #2102:</blockquote></i>
<P> North of Tofino, on Vancouver Island. At an Indian village, 18 homes were damaged. <b>$100,000 in damage</b>. 
<P><blockquote><i>Reference #4153:</blockquote></i>
<P>The 1964 tsunami caused damag",,1883,87,Alaska (including Aleutian Islands),0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=9771","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=1954",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
-124.184,41.7456,10243,6278,2249,1995,7,30,1995/07/30,0,0,0,0,0,0,,41.7456,-124.184,POINT(-124.184 41.7456),"CRESCENT CITY, CA",CA,USA,88,0.11,1,0,2,Tide-gauge measurement,0,0,,0,0,,0,0,,0,0,,0,0,,,,9116,89,West Coast of South America,0,false,"http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=10&d=99,185,186,76,78&nd=display&EQ_0=6278","http://www.ngdc.noaa.gov/nndc/struts/results?t=101650&s=9&d=99,91,95,93&nd=display&EQ_0=2249",0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0
